state,account length,area code,phone number,international plan,number vmail messages,total day minutes,total day calls,total eve minutes,total eve calls,total night minutes,total night calls,total intl minutes,total intl calls,customer service calls,churn
16,57,415,1313,0,37,201.2,76,280.1,122,154.2,110,11.8,1,1,0
12,130,510,2890,0,0,139.1,72,246.0,112,207.2,121,11.4,9,5,0
31,151,415,2518,0,0,118.9,128,278.3,65,194.8,61,13.2,10,2,0
31,162,408,1443,0,0,217.6,87,279.0,71,250.7,65,10.4,4,2,1
26,60,415,2114,0,0,145.0,133,209.1,92,328.5,112,14.6,2,1,0
12,81,510,27,0,0,203.5,89,289.6,69,212.9,71,8.7,3,3,0
47,132,415,1511,0,0,240.1,115,180.4,91,133.4,122,8.0,6,3,0
29,86,408,2532,0,0,83.8,121,240.2,96,158.6,108,6.7,8,1,0
43,136,408,293,0,0,269.8,106,228.8,101,257.5,106,10.1,8,1,1
25,121,415,592,0,21,126.3,84,209.6,102,192.5,129,10.6,2,1,0
12,105,510,789,0,15,88.1,125,175.9,142,269.9,85,9.7,1,2,0
48,105,415,2358,0,34,218.5,61,196.7,74,151.1,103,9.9,4,2,0
26,51,415,3237,0,26,236.8,61,263.4,97,181.1,91,11.2,8,1,0
10,64,408,1055,0,0,124.1,117,192.8,108,162.9,84,6.4,5,3,0
26,80,510,3138,1,30,184.2,132,167.5,109,212.8,114,10.0,10,0,0
28,56,415,2481,0,0,222.7,133,277.0,89,101.8,94,13.6,4,4,0
46,120,415,422,0,0,149.2,98,193.6,88,248.9,119,11.1,5,1,0
41,103,510,3012,0,0,206.5,125,180.2,113,220.6,95,12.2,4,3,0
35,164,510,695,0,27,159.7,102,168.8,113,244.1,127,9.6,9,3,0
35,116,415,2077,0,27,204.7,118,209.4,91,212.9,67,7.0,2,2,0
26,121,408,250,0,0,213.2,79,120.7,116,244.4,102,7.5,4,1,0
14,55,415,2499,1,0,269.6,121,171.7,91,219.0,98,8.2,6,1,0
33,183,415,97,0,0,116.7,92,213.8,112,214.3,112,9.7,6,2,0
44,104,408,3204,0,0,263.4,101,235.5,117,102.0,146,13.0,4,0,0
30,90,408,2323,0,0,140.2,97,213.9,102,120.0,126,7.1,2,1,0
18,82,415,946,0,0,197.7,101,127.6,83,142.1,103,13.5,3,1,0
46,101,415,2975,0,0,136.2,92,220.9,110,196.9,116,13.3,7,3,0
34,9,415,2506,0,16,88.5,87,178.8,108,228.7,96,11.5,3,2,0
6,97,415,1663,0,0,215.3,58,242.4,91,279.8,105,12.1,9,0,0
16,94,408,1839,0,0,269.2,104,193.8,144,257.6,61,8.9,2,3,1
22,127,510,1107,0,25,203.8,118,267.1,48,225.1,105,7.3,5,0,0
41,125,510,2334,0,34,268.4,112,222.2,108,117.6,102,10.3,3,0,0
21,140,415,663,0,0,159.1,104,269.8,106,220.4,116,10.3,4,1,0
20,90,415,933,0,0,114.4,122,127.7,154,253.1,109,10.1,5,2,0
45,67,415,114,0,0,138.9,65,208.9,109,232.4,82,9.2,3,2,0
31,113,415,2460,0,0,186.0,55,237.4,105,148.1,83,12.2,6,1,0
42,121,510,389,0,26,170.4,91,254.5,90,219.6,122,15.1,5,0,0
7,93,408,2796,0,0,164.5,95,230.9,87,149.9,91,9.9,3,4,0
7,121,408,1452,0,0,168.6,121,168.6,94,95.3,59,12.3,4,1,0
37,53,408,2576,0,0,261.2,119,250.8,105,176.0,112,9.8,2,0,1
39,75,415,2130,0,0,190.5,91,178.4,75,162.4,113,13.1,5,1,0
0,132,510,673,0,0,181.1,121,314.4,109,246.7,81,4.2,9,2,0
48,162,408,3016,0,0,177.1,131,114.7,122,153.6,88,6.5,6,3,0
15,140,415,3029,0,0,160.5,114,240.5,103,233.5,121,11.3,4,1,0
22,91,408,632,0,0,134.7,116,295.3,98,195.5,121,6.6,5,2,0
13,73,510,2349,0,28,198.2,107,139.1,123,199.1,139,8.8,1,2,0
30,95,408,2577,1,0,228.9,134,255.7,71,208.0,120,10.1,2,4,1
23,145,408,3015,0,0,241.7,137,135.8,100,277.6,123,13.1,3,0,0
3,100,415,2191,0,0,131.1,108,176.2,81,89.7,81,4.3,4,1,0
23,122,415,2164,0,0,234.1,101,200.2,121,237.4,89,13.1,9,2,0
24,109,415,2173,0,0,200.1,72,300.9,120,236.0,68,11.9,5,0,0
1,82,408,2812,0,0,154.0,107,94.4,114,287.6,95,10.1,7,1,0
38,65,415,1944,0,23,224.2,106,189.6,100,222.8,75,9.8,4,0,0
0,52,510,3071,0,0,148.3,83,181.6,79,155.6,104,8.3,6,3,0
25,136,415,760,0,24,174.6,76,176.6,114,214.4,91,8.8,5,2,0
12,75,415,2693,0,0,138.5,110,153.2,86,215.6,103,11.1,7,1,0
50,146,408,743,0,0,109.0,69,265.8,98,228.3,80,12.6,2,1,0
29,105,408,12,0,0,162.3,99,212.5,95,214.7,114,11.1,8,4,0
28,48,415,2731,0,0,210.8,84,189.6,98,157.6,99,16.4,3,2,0
6,45,415,3121,0,0,142.4,107,318.7,78,224.1,108,11.1,7,1,0
27,106,415,3235,0,37,223.5,104,235.1,99,140.1,90,10.6,5,2,0
6,33,510,2981,0,0,182.5,65,232.1,96,149.2,82,7.5,2,2,0
28,68,408,2256,0,0,219.6,97,141.1,144,205.7,101,10.8,4,2,0
47,106,408,3122,0,0,193.6,66,238.2,82,176.4,107,12.9,3,0,0
33,141,415,698,0,0,192.4,111,156.9,87,175.8,82,11.0,6,0,0
5,98,408,2086,0,0,236.2,122,189.4,110,153.6,104,13.3,4,0,0
16,94,510,1699,0,28,233.2,88,113.3,102,118.0,71,16.1,4,0,0
5,65,510,2831,0,0,158.8,53,188.5,132,189.3,87,9.8,4,2,0
24,85,415,1444,0,0,126.1,112,274.7,126,184.4,95,9.8,4,1,0
19,71,510,3241,0,0,290.4,108,253.9,92,263.3,126,10.1,5,3,1
34,112,408,2435,0,30,60.6,113,165.9,96,132.8,99,13.3,7,0,0
0,110,415,2351,0,0,148.4,95,193.8,98,206.0,106,6.9,6,0,0
48,111,415,1936,0,0,246.5,108,216.3,89,179.6,99,12.7,3,2,0
30,74,408,3023,0,0,298.1,112,201.3,100,214.7,88,9.7,4,2,1
42,105,510,1380,0,0,119.3,82,185.1,111,157.0,74,10.9,4,2,0
34,40,408,3136,0,0,242.5,82,232.9,97,154.0,86,9.6,7,0,0
10,128,408,1012,1,18,222.1,89,160.6,109,218.8,102,13.6,2,0,1
23,123,408,3323,0,0,236.2,135,273.9,88,227.0,77,10.1,6,2,1
22,122,510,55,0,0,144.2,87,212.2,74,169.3,87,9.5,4,0,0
13,114,408,1905,0,19,154.6,100,241.6,109,160.0,112,12.6,1,3,0
6,102,415,3302,0,25,137.4,100,176.7,83,188.2,93,10.2,6,2,0
27,126,415,522,0,0,103.7,93,127.0,107,329.3,66,14.4,1,0,0
18,150,415,1898,0,0,136.6,112,209.4,81,161.1,78,12.2,2,4,1
31,60,408,282,0,0,289.8,101,255.6,115,242.8,76,11.7,4,2,1
43,123,408,3129,0,0,260.9,85,168.5,103,178.3,91,13.3,5,3,0
4,138,510,2142,1,0,196.2,129,176.5,86,232.4,108,15.2,1,0,1
20,29,510,1418,0,0,195.6,71,126.4,74,148.6,87,14.2,4,1,0
50,111,415,2084,0,0,222.2,96,162.5,111,184.9,120,11.9,7,4,0
43,37,510,667,1,0,172.9,119,183.0,86,226.4,100,9.8,1,0,1
4,111,408,82,0,0,249.8,109,242.4,106,231.8,78,11.6,4,0,1
44,81,510,66,0,0,154.5,84,216.2,91,229.8,82,13.7,3,1,0
47,46,510,150,0,0,90.4,108,276.2,77,146.5,111,12.7,2,1,0
25,69,510,539,0,27,268.8,78,246.6,89,271.9,102,16.4,3,0,0
35,125,408,2978,0,0,106.1,95,157.6,113,192.5,69,8.1,3,1,0
16,43,415,1914,0,0,27.0,117,160.9,97,279.5,96,10.7,3,3,0
39,127,415,2542,0,27,140.1,59,223.4,111,257.9,73,3.8,10,1,0
15,94,510,1200,0,0,245.0,112,180.4,91,262.9,105,9.7,6,1,0
46,46,408,1619,0,0,196.7,85,205.9,74,216.6,112,11.2,5,3,0
26,73,408,2373,0,26,131.2,98,106.5,97,221.7,96,10.2,6,2,0
6,146,408,1857,0,23,149.6,96,239.8,124,293.5,135,7.4,4,2,0
32,93,415,265,0,0,239.8,70,251.8,99,168.6,112,10.9,10,1,0
35,52,408,16,0,31,142.1,77,193.0,97,253.4,88,11.0,4,1,0
10,202,510,848,0,0,115.4,137,178.7,70,185.7,113,6.0,3,3,0
23,129,510,1469,0,31,193.0,99,224.8,87,197.6,91,10.3,8,2,0
6,94,415,380,0,0,206.1,49,224.6,115,256.7,74,13.0,1,1,0
1,100,415,1756,0,0,160.3,138,221.3,92,150.4,120,11.2,2,0,0
49,43,415,754,0,0,199.9,108,288.4,80,180.6,103,11.3,7,1,0
30,130,415,1620,0,0,213.1,105,206.2,108,163.4,93,8.9,3,0,0
50,124,415,3331,0,0,178.3,102,235.0,120,239.7,119,10.9,1,3,0
45,92,510,2963,1,0,252.3,120,207.0,112,284.6,95,12.0,5,3,1
46,48,415,1990,0,0,197.7,64,136.7,126,244.4,81,13.2,5,4,0
35,98,510,716,0,29,111.1,105,217.9,101,248.1,108,6.6,3,2,0
26,100,415,2044,0,0,96.5,86,210.2,133,146.4,106,12.5,3,1,1
19,79,415,3233,0,0,156.9,109,122.2,87,189.1,103,11.3,5,3,0
45,164,415,1675,0,0,123.3,78,170.0,85,165.9,78,12.7,2,1,0
32,105,415,1270,0,0,193.7,108,183.2,124,293.7,72,10.8,5,1,0
2,89,408,2933,1,0,206.9,134,167.7,105,155.7,86,10.9,4,0,0
29,126,415,2104,0,0,249.8,96,261.9,92,166.8,108,12.7,4,3,1
50,96,408,53,0,0,144.0,102,224.7,73,227.7,91,10.0,7,1,0
12,120,415,503,0,33,299.5,83,163.4,84,146.7,88,11.6,5,0,0
40,212,415,344,0,0,226.0,127,304.6,83,181.2,132,12.6,4,2,1
27,72,415,1465,0,0,137.6,106,143.5,94,273.7,110,9.6,6,2,0
11,155,415,690,1,26,211.7,121,139.2,123,146.7,89,11.1,3,1,0
44,89,415,664,0,0,89.7,80,179.8,81,145.7,120,9.5,4,2,0
50,126,408,450,1,0,197.6,126,246.5,112,285.3,104,12.5,8,2,0
1,172,408,1160,0,0,270.0,102,256.6,111,168.5,104,12.0,5,2,1
45,75,415,1614,0,0,224.7,116,192.0,79,212.2,98,11.3,11,3,0
48,143,510,1428,0,0,194.3,99,123.6,133,229.5,99,10.2,2,2,0
9,166,510,1422,1,0,47.7,89,264.4,95,235.2,97,13.2,3,0,1
16,132,415,3289,0,0,190.1,105,182.2,116,279.8,105,13.0,2,1,0
33,94,408,854,1,0,89.5,94,339.9,106,172.9,76,7.9,1,1,1
34,99,415,2317,0,0,182.6,83,154.5,111,196.0,57,12.1,5,0,0
45,136,415,2010,0,35,205.5,86,298.5,119,214.2,104,6.9,4,1,0
16,119,415,1998,0,0,231.5,82,266.9,97,211.0,118,7.4,10,1,0
27,115,510,85,1,0,251.3,69,252.5,96,118.3,112,9.9,1,3,1
24,160,415,711,0,0,171.2,103,243.5,121,178.2,92,13.0,3,2,0
28,166,510,658,0,0,197.9,89,251.0,113,138.3,85,11.2,2,2,0
4,120,510,444,0,0,134.8,94,204.1,106,238.4,109,6.7,8,1,0
49,173,415,148,0,0,191.4,114,168.5,138,109.3,99,10.3,3,1,0
14,156,415,561,0,0,174.5,65,197.4,116,238.5,86,10.6,2,0,0
34,70,415,1378,0,0,177.4,125,226.2,104,254.1,72,10.9,4,0,0
33,41,510,1010,0,0,182.1,89,211.5,104,207.4,124,6.8,1,1,0
1,132,408,838,0,0,222.4,85,165.4,76,208.4,97,11.2,4,0,0
16,47,510,3207,1,0,47.8,120,178.9,123,152.6,96,13.3,7,0,1
28,160,510,2383,0,0,121.8,97,89.3,97,150.7,92,10.3,5,1,0
36,180,415,2644,0,0,143.5,121,189.3,111,174.9,82,8.8,5,3,0
44,93,415,384,0,0,164.9,68,210.4,86,229.4,104,7.8,4,2,0
35,109,415,1302,0,0,193.6,58,148.7,115,282.5,105,13.1,1,2,0
50,80,510,2561,0,0,101.1,121,263.2,110,137.7,74,7.3,5,0,0
32,54,415,3146,0,24,92.3,88,193.1,98,99.3,119,11.6,3,2,0
1,121,415,3065,0,0,168.9,128,123.9,99,266.3,105,2.9,7,2,0
7,157,510,2289,0,29,219.2,102,206.0,109,192.4,117,15.0,5,1,0
13,170,510,554,0,37,178.1,130,242.8,103,243.0,93,13.0,4,0,0
2,138,510,416,0,0,146.5,101,284.5,142,176.0,98,14.0,6,3,0
13,92,415,2743,0,31,172.3,116,266.2,91,228.2,90,11.8,5,1,0
43,126,415,2097,0,0,190.9,143,149.7,72,191.4,87,13.0,3,1,0
32,41,415,14,0,0,232.1,74,327.1,88,226.5,119,10.9,2,3,1
47,167,415,3126,0,0,169.2,124,173.3,108,216.5,64,12.4,4,4,1
44,91,510,1527,0,0,123.8,107,319.0,125,237.6,78,7.3,4,2,0
39,127,510,140,0,0,96.0,117,177.0,68,162.2,127,9.7,4,3,0
27,88,408,3055,0,27,93.4,106,252.0,92,189.0,104,10.9,1,1,0
39,113,415,3083,0,0,90.6,130,170.6,100,137.4,74,5.4,9,1,0
34,78,510,1251,0,0,152.9,81,256.6,82,173.6,112,5.3,6,2,0
43,123,408,63,0,0,257.9,92,211.6,71,189.3,104,9.4,2,2,0
8,136,408,843,1,29,85.2,98,230.4,85,243.6,104,9.0,3,2,0
25,68,415,1685,0,34,160.0,72,184.5,119,208.3,101,6.1,10,1,0
35,132,415,1690,0,10,182.9,54,292.4,68,142.3,116,11.5,4,0,0
18,133,415,1206,0,0,216.2,67,222.2,133,192.0,95,3.1,1,2,0
9,127,415,618,0,0,261.7,105,181.8,107,100.9,131,3.3,5,0,0
47,110,415,3196,0,0,241.2,105,174.3,85,245.3,59,8.5,4,2,0
49,121,510,2583,0,0,177.2,142,123.5,88,213.2,51,8.4,6,1,0
34,116,510,675,0,0,89.5,128,180.8,137,193.1,94,14.0,3,2,0
29,112,415,851,1,16,200.3,72,197.8,91,151.1,92,10.4,3,1,0
38,97,510,1365,1,0,145.0,103,294.3,93,239.8,120,11.0,2,4,1
25,43,510,1126,0,0,159.5,99,119.7,149,173.9,126,6.8,3,2,0
15,110,415,1342,0,0,151.8,106,138.0,126,233.5,112,11.2,8,3,0
45,67,408,1071,0,0,176.2,120,236.0,138,152.5,104,10.6,4,1,0
23,166,408,211,0,0,152.1,95,121.0,105,198.0,126,9.8,5,0,0
8,129,408,1265,0,0,161.3,122,220.6,95,224.7,104,9.6,3,1,0
37,103,510,2340,1,0,171.7,78,144.5,86,157.9,106,6.8,3,3,0
44,71,415,1427,0,0,278.9,110,190.2,67,255.2,84,11.7,7,0,1
6,112,415,3208,0,27,213.0,121,226.2,101,189.8,99,11.1,3,4,0
1,8,415,3294,0,36,242.9,67,170.9,59,177.3,130,4.8,12,1,0
43,98,415,2779,0,0,217.2,121,303.4,73,197.1,71,12.4,2,0,1
6,90,415,719,0,0,175.9,111,285.2,115,150.8,122,13.0,7,1,0
25,13,415,3042,0,0,303.2,133,170.5,86,227.6,80,11.5,3,0,1
2,58,415,2179,0,0,238.9,107,187.2,88,181.1,84,11.8,3,2,0
4,137,415,3090,0,22,189.6,42,179.0,137,179.6,126,11.4,5,2,0
22,116,408,1817,0,0,133.3,94,247.8,126,219.0,78,11.3,5,5,1
49,94,415,2407,0,28,92.7,107,127.8,86,225.6,86,9.9,4,3,0
8,87,415,1827,0,0,177.2,72,248.9,105,200.8,87,8.6,7,3,0
9,120,415,321,0,0,184.5,103,209.0,86,169.7,70,10.2,6,2,0
0,97,415,1851,0,24,176.1,109,159.4,81,269.1,94,12.1,9,0,0
13,134,415,642,0,0,204.7,108,143.1,105,165.8,84,11.0,4,6,0
35,68,510,1887,0,0,143.6,80,134.3,65,215.6,84,15.5,5,2,0
30,93,408,2956,0,0,179.3,93,188.8,65,253.2,88,12.1,5,1,0
19,120,415,3036,0,0,137.3,100,212.2,129,152.7,92,10.5,2,1,0
40,41,408,3184,0,0,237.8,92,223.5,155,217.4,90,10.2,6,2,0
37,80,510,129,0,0,203.7,92,216.4,97,154.2,66,7.6,5,2,0
35,83,415,1729,0,25,191.3,95,250.7,136,249.4,86,17.6,5,2,0
27,109,510,1243,1,0,209.1,141,205.0,93,119.4,111,7.8,3,2,0
17,66,510,771,0,33,88.8,104,109.6,94,172.7,107,7.1,9,3,0
13,104,510,2675,0,0,97.2,88,155.6,85,261.6,105,12.4,5,0,0
47,89,510,679,0,0,137.9,96,192.6,63,255.7,125,11.0,5,1,0
49,127,510,3040,0,0,224.3,112,185.7,103,159.4,83,10.0,1,2,0
39,117,408,1534,0,13,207.6,65,152.7,77,232.8,95,9.7,3,1,0
16,128,510,2476,0,0,268.1,95,120.5,126,220.8,121,14.4,6,2,0
33,88,415,1325,0,0,166.7,61,179.3,88,242.7,131,6.8,7,4,1
29,61,408,3283,0,0,267.1,104,180.4,131,230.6,106,17.3,4,1,1
9,22,415,1813,0,0,181.8,108,198.6,148,206.6,96,9.3,3,2,0
50,78,415,2529,0,0,147.1,80,199.7,100,160.7,106,13.7,7,0,0
47,56,415,295,0,29,37.7,115,144.1,111,226.6,101,4.9,3,1,0
5,192,415,2602,0,0,185.0,88,224.9,98,212.4,105,11.4,3,2,0
48,70,415,1848,0,0,156.4,108,171.0,116,196.1,96,8.6,4,2,0
16,148,510,3091,0,0,239.3,84,195.7,85,232.6,104,10.9,3,1,0
39,65,415,1462,0,29,215.5,129,161.9,77,128.3,91,8.8,5,2,0
26,119,510,1656,0,0,134.9,70,211.5,74,188.5,105,11.3,6,1,0
5,80,415,2800,0,0,194.8,116,209.9,93,194.1,100,12.8,3,0,0
6,152,408,993,0,20,239.1,105,209.1,111,268.2,130,13.3,3,5,0
9,113,510,562,0,0,92.6,85,177.6,92,159.8,72,14.4,4,3,0
46,75,510,1768,0,0,209.4,133,211.5,121,291.2,123,7.2,4,1,0
35,80,415,1920,0,0,197.6,83,164.5,86,94.0,98,6.4,6,1,0
30,148,408,217,0,0,17.6,121,161.7,125,203.1,82,10.6,6,1,0
39,63,415,1385,1,0,62.9,112,202.9,111,259.0,58,8.9,8,1,0
9,97,415,3080,0,28,202.3,97,69.2,84,257.6,64,6.7,3,1,0
20,166,415,1889,0,0,136.1,116,181.4,93,131.4,108,11.3,4,0,0
50,94,408,599,0,0,207.0,109,167.4,80,238.2,117,2.6,6,1,0
9,85,408,3105,0,33,207.9,95,233.5,88,221.3,92,13.5,3,1,0
42,80,415,867,1,0,276.5,122,195.6,79,210.3,78,7.2,3,1,1
27,210,415,1309,0,31,313.8,87,147.7,103,192.7,97,10.1,7,3,0
15,88,415,2872,1,25,288.5,114,203.4,74,228.4,117,13.0,5,1,0
12,100,408,1812,0,0,210.9,85,329.3,69,127.1,78,9.4,5,4,0
49,154,408,2594,0,35,64.9,76,184.1,91,151.6,75,14.6,1,1,0
44,32,510,1552,0,26,243.5,137,236.8,108,173.3,149,9.0,9,1,0
10,18,408,2357,0,0,197.0,97,203.7,107,202.0,105,8.7,3,3,0
0,126,415,209,0,31,278.0,88,253.2,65,223.2,114,8.7,4,0,0
44,144,510,1522,0,37,219.9,102,222.1,77,118.5,111,10.0,4,1,0
25,29,510,2605,0,0,313.2,103,216.3,151,218.4,106,12.8,4,2,1
2,86,408,75,0,16,145.7,88,191.0,129,215.5,82,11.3,7,0,0
0,138,415,457,0,37,75.8,102,173.6,147,162.6,96,8.2,13,0,0
0,146,415,2456,0,0,195.9,86,228.6,82,303.5,94,12.2,4,3,0
21,175,415,3100,0,0,132.0,95,231.2,74,313.4,108,8.7,10,1,0
49,74,510,2284,0,0,124.0,102,262.1,101,268.2,98,11.7,2,2,0
6,48,415,3247,0,0,171.9,98,159.0,127,139.5,101,7.6,3,2,0
10,74,510,475,0,31,249.4,70,209.5,59,180.6,75,9.9,2,4,0
33,105,415,1722,1,0,228.4,100,145.1,108,245.3,140,7.7,7,0,0
46,157,510,1231,0,0,168.6,71,205.1,48,175.8,88,5.9,2,3,0
7,217,415,3313,0,0,123.7,138,248.5,105,269.6,78,13.3,4,0,0
42,68,415,1052,0,0,178.7,61,252.3,84,255.7,76,8.4,4,1,0
37,80,415,1689,0,0,113.2,86,185.5,97,237.3,145,9.5,5,1,0
25,38,415,3284,0,25,142.4,106,313.7,109,126.6,117,13.4,6,2,0
27,107,415,1715,0,38,204.2,57,205.9,92,286.5,80,8.3,4,0,0
5,140,415,605,0,0,149.7,71,212.5,97,245.9,67,12.6,4,3,0
2,98,415,39,0,0,227.1,116,120.5,103,117.0,102,4.7,4,5,1
38,114,415,3167,0,0,155.3,75,169.9,87,207.0,133,12.6,5,2,0
23,46,408,862,0,0,156.4,105,185.5,98,226.7,96,11.8,3,1,0
32,118,415,1606,0,42,148.7,105,167.3,105,270.6,105,10.4,7,0,0
44,37,510,468,0,0,271.7,112,155.1,96,199.5,97,6.6,4,3,0
29,34,415,1233,0,0,193.7,74,126.9,84,221.2,166,8.8,4,0,0
25,98,415,339,1,23,245.5,54,292.7,83,184.0,90,10.8,7,1,0
33,113,510,538,0,0,245.3,108,259.9,140,204.3,115,10.7,2,3,1
37,69,408,1704,0,0,196.1,87,236.8,66,182.3,75,11.9,1,0,0
45,121,415,1105,0,0,134.1,112,195.1,104,159.6,139,10.5,2,2,0
31,59,510,713,1,31,225.0,78,191.3,79,226.7,79,9.1,3,1,0
49,59,510,1277,0,0,189.7,100,115.9,133,220.6,115,7.4,4,0,0
37,190,415,2094,0,0,142.9,96,177.9,96,113.3,117,6.6,4,0,0
17,109,415,2008,0,0,175.6,80,238.0,94,198.4,103,10.2,6,1,0
24,136,415,1113,0,0,92.4,109,219.0,115,212.6,80,12.9,4,2,0
43,86,510,2574,0,0,92.8,92,159.6,87,148.7,115,8.8,5,1,0
23,100,415,15,0,27,221.7,100,236.1,70,192.7,91,8.0,4,0,0
9,106,510,2181,0,0,159.6,94,276.8,118,223.5,65,8.8,3,0,0
38,104,415,2410,0,0,144.5,107,180.5,85,226.0,94,17.0,6,2,0
49,129,415,795,0,0,159.1,100,202.5,90,233.1,96,11.5,6,2,0
15,205,510,1230,0,0,49.9,123,150.7,81,188.2,67,10.1,4,2,0
36,93,415,3205,0,32,116.9,120,232.4,97,127.7,112,11.0,9,0,0
29,123,415,108,0,0,150.0,98,89.8,95,326.0,91,11.1,3,3,0
8,99,415,3130,0,0,254.4,120,159.3,92,264.4,94,6.0,5,1,0
22,61,415,796,0,33,270.7,53,200.7,116,201.7,102,10.9,3,3,0
14,71,415,2468,0,0,207.0,112,173.8,96,178.4,61,12.1,3,1,0
44,4,510,3038,1,0,145.3,89,303.8,93,206.1,82,8.9,4,0,0
14,148,408,2406,0,25,230.7,102,233.8,109,215.8,90,13.5,2,3,0
47,141,415,2609,0,0,151.5,104,242.2,114,304.2,109,10.8,2,1,0
32,56,408,174,0,0,146.1,57,196.2,97,310.1,110,9.2,3,0,0
20,160,415,741,0,0,256.0,111,187.4,61,119.1,81,11.5,4,3,0
45,43,408,2115,0,35,200.2,105,244.4,88,207.2,97,11.6,4,3,0
26,42,415,1803,0,0,150.7,52,246.7,96,103.8,118,7.0,4,2,0
6,135,415,2177,1,0,186.0,107,66.0,94,213.1,105,12.9,4,1,0
1,106,415,787,0,0,212.9,110,187.0,69,128.1,71,6.3,3,3,0
49,106,510,729,0,0,194.8,133,213.4,73,190.8,92,11.5,7,0,0
24,83,415,1869,0,30,272.5,105,253.0,83,180.8,123,8.7,6,3,0
28,110,415,393,0,0,135.1,109,205.2,99,166.3,119,11.7,4,1,0
2,153,408,430,0,0,154.6,56,263.0,84,367.7,89,15.5,2,1,0
10,109,510,48,0,35,230.5,116,265.8,130,269.7,69,10.6,6,5,0
9,31,510,2632,0,0,165.4,84,203.7,107,201.7,65,8.2,1,1,0
18,124,510,746,0,0,143.3,120,230.7,111,214.3,91,7.8,2,4,1
44,110,415,1686,0,0,271.1,108,237.0,122,239.9,122,9.8,5,2,1
3,124,415,1184,0,0,253.5,104,117.9,123,248.5,104,14.0,2,0,0
34,82,415,1069,0,0,167.1,77,131.8,79,187.4,98,9.4,1,6,1
17,122,415,1318,0,0,168.3,96,87.6,91,247.2,87,8.4,6,1,0
1,137,415,820,0,0,104.7,115,249.8,144,192.3,99,8.9,2,1,0
15,69,510,736,0,0,135.4,101,238.1,124,195.6,102,10.6,2,1,0
15,46,415,1482,0,34,191.4,102,361.8,96,147.5,132,7.2,2,1,0
9,103,415,1871,0,0,158.7,90,198.4,117,181.1,76,10.5,4,1,0
32,16,510,1447,0,0,144.8,84,164.9,141,231.5,75,8.2,4,2,0
1,119,415,2713,0,0,98.8,97,146.9,68,190.7,105,10.0,4,3,0
23,124,510,1573,1,0,157.8,71,203.2,114,168.7,82,10.0,2,3,1
34,122,415,2685,0,37,163.0,107,312.8,118,200.0,85,11.6,5,1,0
20,139,415,284,0,0,181.6,119,335.7,118,149.8,64,8.3,6,4,0
16,67,510,1387,0,0,129.0,78,188.0,116,235.0,102,11.2,3,2,0
49,84,408,984,0,0,86.0,83,260.7,86,98.6,109,8.9,4,1,0
13,101,510,2793,0,17,193.9,71,189.8,81,196.3,97,12.6,7,0,0
18,40,510,1446,0,0,109.4,107,244.7,102,276.9,123,7.1,7,0,0
22,61,415,540,0,0,188.9,105,153.6,116,213.3,106,10.2,2,2,0
42,120,408,2951,1,0,179.9,72,170.0,98,190.6,89,13.8,2,1,1
4,95,415,493,0,0,183.4,98,281.3,95,105.2,113,8.2,8,1,0
9,98,408,3135,0,0,288.1,101,137.9,93,206.5,88,0.0,0,0,0
18,114,415,1079,0,0,169.2,96,149.9,83,196.9,119,4.6,4,2,0
14,68,415,472,1,29,195.5,113,171.6,96,204.0,85,13.5,9,1,1
1,149,415,757,0,20,264.4,102,219.6,123,200.4,89,11.3,3,2,0
6,22,408,631,0,0,207.7,116,210.6,99,238.2,88,9.6,5,0,0
38,176,415,3322,0,0,169.5,151,112.9,84,56.6,99,8.7,4,0,0
43,152,415,3315,0,0,141.5,102,263.0,94,207.1,113,3.4,4,2,0
45,118,408,2692,0,0,154.8,71,244.0,73,159.6,81,12.8,4,0,0
24,101,415,3188,1,0,133.5,51,219.6,96,210.0,74,11.7,4,1,0
26,102,408,2514,0,0,273.2,85,211.1,82,203.7,129,13.1,7,2,1
28,118,408,3236,0,0,224.6,94,225.9,120,269.0,105,12.5,8,2,0
9,105,415,1121,0,0,273.8,97,289.7,106,269.1,126,5.8,3,2,1
48,153,510,786,0,0,159.5,103,275.5,90,176.7,126,10.1,2,1,1
17,71,415,3061,0,0,104.0,92,197.0,125,110.1,123,14.6,8,0,0
20,71,415,2070,0,31,115.4,90,217.4,78,239.9,102,13.1,4,1,0
15,68,415,2098,0,0,222.1,107,199.4,102,162.4,107,9.4,3,2,0
19,66,415,3134,0,0,116.4,98,95.6,74,181.5,94,10.5,3,3,0
28,101,415,2376,0,0,217.7,118,231.7,128,185.3,128,0.0,0,3,0
46,116,415,2873,0,0,129.4,84,157.3,89,215.5,77,13.3,3,0,0
6,54,415,2113,0,33,161.8,73,273.0,58,153.9,76,13.7,4,0,0
45,112,408,1867,0,29,198.8,122,238.6,114,289.5,69,11.5,5,1,0
25,122,408,2648,0,45,147.8,85,147.4,93,203.5,110,14.0,5,1,0
0,74,415,335,0,0,262.3,114,198.9,96,165.9,90,6.6,5,3,0
50,90,415,1181,0,0,246.4,83,160.3,88,170.9,99,7.6,7,1,0
34,112,415,2231,0,0,174.3,123,140.2,124,215.4,89,9.0,6,4,1
27,85,510,2691,0,0,183.4,111,168.8,98,199.7,97,9.9,4,4,0
14,100,415,3271,0,0,191.9,95,200.9,101,271.9,74,18.2,3,1,0
